time,id,s0,s2,s3,s4,s5,s7,s9,c0_1,c0_2,c0_3,O1,a3,a3a_1,a3a_2,a4,a8,a9,a10,a16,Ts9,Qs9,Qa3,Qa4,Qa8,Qa9,Qa10,Qa16,index1,index1a,index1b
200704,168,300,1,43,4,8,1,10,2,2,2,2,2,0, ,3,9,5,1,3,2,12500,150,100,100,0,200,100,101.53870186675,110.044898318514,96.8569906533004
200704,169,300,2,40,1,9,1,1,2,2,2,2,3,0, ,9,9,9,9,9,1,500,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200704,170,300,2,23,2,3,2,3,2,2,2,1,2,10, ,2,2,4,3,3,1,1750,150,150,150,50,100,100,101.53870186675,110.044898318514,96.8569906533004
200704,171,300,2,65,2,10,1,99,2,2,2,1,3,0, ,2,2,3,2,3,9, ,100,150,150,100,150,100,101.53870186675,88.0359186548112,108.964114484963
200704,172,100,1,20,3,1,2,4,2,2,2,1,1,50, ,1,1,4,9,3,1,2500,200,200,200,50,100,100,124.970709989846,132.053877982217,121.071238316626
200704,173,200,2,54,1,3,1,4,2,2,2,2,3,0, ,1,2,2,1,3,1,2500,100,200,150,150,200,100,117.160040615481,88.0359186548112,133.178362148288
200704,174,300,1,57,1,9,1,99,2,2,2,2,5,120, ,2,2,3,9,3,9, ,0,150,150,100,100,100,78.1066937436538,44.0179593274056,96.8569906533004
200704,175,100,1,31,4,3,2,10,2,2,2,2,2,30, ,1,2,2,1,2,2,12500,150,200,150,150,200,150,132.781379364212,132.053877982217,133.178362148288
200704,176,300,2,26,4,3,2,9,2,2,2,2,2,20, ,2,2,4,2,4,2,9000,150,150,150,50,150,50,101.53870186675,88.0359186548112,108.964114484963
200704,177,200,1,60,2,10,1,4,2,2,2,2,3,0, ,3,3,5,3,1,1,2500,100,100,100,0,100,200,93.7280324923846,132.053877982217,72.6427429899753
200704,178,200,2,44,1,3,1,3,2,2,2,2,3,0, ,3,4,3,3,9,1,1750,100,100,50,100,100,100,70.2960243692884,88.0359186548112,60.5356191583127
200704,179,100,1,27,3,5,2,13,2,2,2,1,2,10, ,3,3,2,2,3,2,35000,150,100,100,150,150,100,93.7280324923846,110.044898318514,84.7498668216379
200704,180,300,1,40,3,9,1,3,2,2,2,2,3,0, ,9,3,3,9,4,1,1750,100,100,100,100,100,50,70.2960243692884,66.0269389911084,72.6427429899753
200704,181,100,2,58,1,10,1,6,2,2,2,2,3,10, ,3,2,3,1,4,2,4500,100,100,150,100,200,50,93.7280324923846,66.0269389911084,108.964114484963
200704,182,100,2,56,1,10,1,5,2,2,2,2,3,0, ,3,3,3,9,2,1,3500,100,100,100,100,100,150,85.9173631180192,110.044898318514,72.6427429899753
200704,183,200,2,36,2,1,1,4,2,2,2,2,2,10, ,2,9,1,1,9,1,2500,150,150,100,200,200,100,109.349371241115,110.044898318514,108.964114484963
200704,184,300,1,36,1,5,1,12,2,2,2,1,2,0, ,1,1,3,1,2,2,25000,150,200,200,100,200,150,140.592048738577,132.053877982217,145.285485979951
200704,185,100,2,60,1,2,1,4,2,2,2,2,4,140,140,3,2,4,3,4,1,2500,50,100,150,50,100,50,70.2960243692884,44.0179593274056,84.7498668216379
200704,186,100,2,50,3,6,1,6,2,2,2,2,3,10, ,4,2,4,1,2,2,4500,100,50,150,50,200,150,101.53870186675,110.044898318514,96.8569906533004
200704,187,300,2,56,1,3,1,1,2,2,2,2,2,20, ,2,9,9,3,3,1,500,150,150,100,100,100,100,93.7280324923846,110.044898318514,84.7498668216379
200704,188,200,1,45,4,1,1,10,2,2,2,1,3,0, ,1,2,2,2,3,2,12500,100,200,150,150,150,100,109.349371241115,88.0359186548112,121.071238316626
200704,189,200,2,35,1,3,1,4,2,2,2,2,3,90, ,9,2,9,1,9,1,2500,100,100,150,100,200,100,101.53870186675,88.0359186548112,108.964114484963
200704,190,300,1,28,4,3,1,8,2,2,2,1,3,0, ,2,2,4,2,3,2,7000,100,150,150,50,150,100,101.53870186675,88.0359186548112,108.964114484963
200704,191,200,1,24,5,3,2,1,2,2,2,2,3,0, ,3,2,4,9,3,1,500,100,100,150,50,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,192,100,1,53,1,2,1,6,2,2,2,2,2,30, ,3,2,3,2,2,2,4500,150,100,150,100,150,150,109.349371241115,132.053877982217,96.8569906533004
200704,193,300,2,63,4,10,1,6,2,2,2,2,3,0, ,3,1,1,1,3,2,4500,100,100,200,200,200,100,109.349371241115,88.0359186548112,121.071238316626
200704,194,300,2,21,2,2,1,99,2,2,2,2,1,90, ,1,1,2,1,3,9, ,200,200,200,150,200,100,140.592048738577,132.053877982217,145.285485979951
200704,195,100,1,65,1,10,1,3,2,2,2,2,5,140, ,4,3,5,3,3,1,1750,0,50,100,0,100,100,54.6746856205577,44.0179593274056,60.5356191583127
200704,196,100,2,31,1,3,1,4,2,2,2,2,3,0, ,9,2,2,1,4,1,2500,100,100,150,150,200,50,93.7280324923846,66.0269389911084,108.964114484963
200704,197,200,2,54,1,10,1,4,2,2,2,2,1,20, ,2,3,3,9,3,1,2500,200,150,100,100,100,100,101.53870186675,132.053877982217,84.7498668216379
200704,198,100,2,40,2,9,1,99,2,2,2,2,3,0, ,2,2,4,9,3,9, ,100,150,150,50,100,100,93.7280324923846,88.0359186548112,96.8569906533004
200704,199,300,2,40,1,3,1,4,2,2,2,2,5,140, ,2,3,2,1,2,1,2500,0,150,100,150,200,150,93.7280324923846,66.0269389911084,108.964114484963
200704,200,100,2,50,1,10,1,3,2,2,2,2,3,0, ,2,2,2,1,3,1,1750,100,150,150,150,200,100,109.349371241115,88.0359186548112,121.071238316626
200704,201,300,2,37,4,6,1,6,2,2,2,2,3,0, ,3,3,3,2,2,2,4500,100,100,100,100,150,150,93.7280324923846,110.044898318514,84.7498668216379
200704,202,300,1,30,3,3,1,11,2,2,2,1,1,10, ,3,2,4,4,1,2,17500,200,100,150,50,50,200,109.349371241115,176.071837309622,72.6427429899753
200704,203,300,1,25,2,5,2,4,2,2,2,2,3,0, ,2,3,2,1,2,1,2500,100,150,100,150,200,150,109.349371241115,110.044898318514,108.964114484963
200704,204,100,1,26,5,1,2,99,2,2,2,2,1,10,30,1,2,4,4,9,9, ,200,200,150,50,50,100,109.349371241115,132.053877982217,96.8569906533004
200704,205,200,2,50,2,2,3,3,2,2,2,2,3,0, ,5,9,9,9,9,1,1750,100,0,100,100,100,100,62.4853549949231,88.0359186548112,48.4284953266502
200704,206,300,2,30,5,8,1,1,2,2,2,2,3,0, ,1,2,4,1,2,1,500,100,200,150,50,200,150,124.970709989846,110.044898318514,133.178362148288
200704,207,300,1,26,2,3,2,8,2,2,2,2,3,0, ,3,2,2,1,4,2,7000,100,100,150,150,200,50,93.7280324923846,66.0269389911084,108.964114484963
200704,208,200,1,35,3,3,1,99,2,2,2,1,2,30, ,9,2,9,1,2,9, ,150,100,150,100,200,150,117.160040615481,132.053877982217,108.964114484963
200704,209,300,1,26,3,5,2,8,2,2,2,2,9, , ,1,2,5,2,2,2,7000,100,200,150,0,150,150,117.160040615481,110.044898318514,121.071238316626
200704,210,200,1,26,4,1,2,5,2,2,2,2,2,50, ,2,2,2,1,3,1,3500,150,150,150,150,200,100,117.160040615481,110.044898318514,121.071238316626
200704,211,300,2,27,2,8,1,7,2,2,2,2,2,10, ,2,9,3,9,3,2,5500,150,150,100,100,100,100,93.7280324923846,110.044898318514,84.7498668216379
200704,212,100,1,36,4,6,1,7,2,2,2,1,3,90, ,3,3,4,2,3,2,5500,100,100,100,50,150,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,213,300,2,29,2,5,1,99,2,2,2,1,3,0, ,1,9,9,2,3,9, ,100,200,100,100,150,100,101.53870186675,88.0359186548112,108.964114484963
200704,214,300,2,46,2,10,1,5,2,2,2,2,2,10, ,2,2,4,2,9,1,3500,150,150,150,50,150,100,109.349371241115,110.044898318514,108.964114484963
200704,215,200,1,50,1,2,1,5,2,2,2,2,2,90, ,2,2,2,1,3,1,3500,150,150,150,150,200,100,117.160040615481,110.044898318514,121.071238316626
200704,216,100,1,23,3,3,2,99,2,2,2,1,1,20, ,9,2,5,1,3,9, ,200,100,150,0,200,100,117.160040615481,132.053877982217,108.964114484963
200704,217,100,1,64,2,3,1,3,2,2,2,2,4,140, ,3,2,3,2,9,1,1750,50,100,150,100,150,100,85.9173631180192,66.0269389911084,96.8569906533004
200704,218,100,1,30,3,3,1,10,2,2,2,1,3,0, ,2,2,9,5,2,2,12500,100,150,150,100,0,150,85.9173631180192,110.044898318514,72.6427429899753
200704,219,100,1,30,2,3,2,2,2,2,2,2,3,0, ,3,2,3,3,3,1,1250,100,100,150,100,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,220,200,2,57,1,10,1,99,2,2,2,2,2,10, ,9,9,9,9,9,9, ,150,100,100,100,100,100,85.9173631180192,110.044898318514,72.6427429899753
200704,221,200,1,45,2,3,1,99,2,2,2,2,9, , ,3,9,9,9,3,9, ,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200704,222,200,1,50,3,3,1,5,2,2,2,2,2,10, ,9,3,3,2,3,1,3500,150,100,100,100,150,100,93.7280324923846,110.044898318514,84.7498668216379
200704,223,100,2,30,1,9,1,4,2,2,2,2,3,0, ,2,2,3,3,3,1,2500,100,150,150,100,100,100,93.7280324923846,88.0359186548112,96.8569906533004
200704,224,100,2,49,2,10,1,4,2,2,2,2,3,0, ,3,9,3,9,3,1,2500,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200704,225,100,2,32,4,1,1,9,2,2,2,2,1,30, ,9,2,2,2,2,2,9000,200,100,150,150,150,150,117.160040615481,154.06285764592,96.8569906533004
200704,226,100,1,32,4,3,1,99,2,2,2,1,3,0, ,1,9,9,2,3,9, ,100,200,100,100,150,100,101.53870186675,88.0359186548112,108.964114484963
200704,227,300,1,64,1,10,1,3,2,2,2,2,3,0, ,3,9,9,9,3,1,1750,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200704,228,300,1,40,3,6,1,4,2,2,2,2,3,0, ,9,3,2,2,3,1,2500,100,100,100,150,150,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,229,300,1,45,2,9,1,2,2,2,2,2,2,10, ,9,3,3,2,9,1,1250,150,100,100,100,150,100,93.7280324923846,110.044898318514,84.7498668216379
200704,230,300,2,52,3,1,3,2,2,2,2,2,5,140, ,5,5,5,9,3,1,1250,0,0,0,0,100,100,31.2426774974615,44.0179593274056,24.2142476633251
200704,231,100,1,60,3,10,1,10,2,2,2,1,3,0, ,9,3,2,9,3,2,12500,100,100,100,150,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200704,232,100,1,43,2,3,1,3,2,2,2,2,2,10, ,2,2,2,2,3,1,1750,150,150,150,150,150,100,109.349371241115,110.044898318514,108.964114484963
200704,233,300,1,34,3,5,1,99,2,2,2,1,2,30, ,2,3,2,2,2,9, ,150,150,100,150,150,150,109.349371241115,132.053877982217,96.8569906533004
200704,234,200,2,40,2,3,1,9,2,2,2,1,2,10, ,1,2,1,1,2,2,9000,150,200,150,200,200,150,132.781379364212,132.053877982217,133.178362148288
200704,235,300,2,35,3,1,1,13,2,2,2,1,1,10, ,1,1,1,2,3,2,35000,200,200,200,200,150,100,132.781379364212,132.053877982217,133.178362148288
200704,236,300,1,44,4,4,1,9,2,2,2,2,2,30, ,2,2,4,2,2,2,9000,150,150,150,50,150,150,117.160040615481,132.053877982217,108.964114484963
200704,237,200,2,22,2,3,2,8,2,2,2,2,4,120, ,9,2,3,9,4,2,7000,50,100,150,100,100,50,70.2960243692884,44.0179593274056,84.7498668216379
200704,238,300,1,35,3,4,1,99,2,2,2,1,2,10, ,9,1,4,2,1,9, ,150,100,200,50,150,200,124.970709989846,154.06285764592,108.964114484963
200704,239,300,1,20,4,7,2,7,2,2,2,1,2,10,30,3,2,2,2,2,2,5500,150,100,150,150,150,150,109.349371241115,132.053877982217,96.8569906533004
200704,240,300,2,23,3,3,2,99,2,2,2,2,2,10, ,1,2,9,2,3,9, ,150,200,150,100,150,100,117.160040615481,110.044898318514,121.071238316626
200704,241,100,1,25,3,3,2,5,2,2,2,1,3,90, ,3,3,3,2,3,1,3500,100,100,100,100,150,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,242,300,2,27,3,3,2,6,2,2,2,2,3,0, ,2,2,3,1,3,2,4500,100,150,150,100,200,100,109.349371241115,88.0359186548112,121.071238316626
200704,243,300,2,26,3,9,2,2,2,2,2,2,3,90, ,9,2,3,2,3,1,1250,100,100,150,100,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200704,244,200,2,26,2,3,1,5,2,2,2,2,3,0, ,9,3,3,2,3,1,3500,100,100,100,100,150,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,245,100,1,30,2,1,2,8,2,2,2,1,2,10, ,2,2,1,1,1,2,7000,150,150,150,200,200,200,132.781379364212,154.06285764592,121.071238316626
200704,246,300,2,26,3,9,1,10,2,2,2,2,1,10,30,2,2,9,1,3,2,12500,200,150,150,100,200,100,124.970709989846,132.053877982217,121.071238316626
200704,247,300,2,65,4,10,1,99,2,2,2,2,9, , ,3,2,4,9,9,9, ,100,100,150,50,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,248,300,1,48,2,3,1,4,2,2,2,2,4,140, ,4,4,4,3,4,1,2500,50,50,50,50,100,50,46.8640162461923,44.0179593274056,48.4284953266502
200704,249,200,2,24,4,1,2,11,2,2,2,1,2,30, ,1,2,4,1,3,2,17500,150,200,150,50,200,100,124.970709989846,110.044898318514,133.178362148288
200704,250,200,2,23,3,3,2,9,2,2,2,2,2,20, ,2,1,3,1,3,2,9000,150,150,200,100,200,100,124.970709989846,110.044898318514,133.178362148288
200704,251,200,2,27,2,3,2,99,2,2,2,2,1,90, ,9,2,9,2,9,9, ,200,100,150,100,150,100,109.349371241115,132.053877982217,96.8569906533004
200704,252,200,1,32,5,3,2,8,2,2,2,2,2,20, ,1,3,4,5,2,2,7000,150,200,100,50,0,150,93.7280324923846,132.053877982217,72.6427429899753
200704,253,300,2,35,1,9,1,4,2,2,2,1,3,90, ,9,9,9,9,4,1,2500,100,100,100,100,100,50,70.2960243692884,66.0269389911084,72.6427429899753
200704,254,300,1,29,2,3,1,11,2,2,2,1,1,10, ,1,2,2,2,2,2,17500,200,200,150,150,150,150,132.781379364212,154.06285764592,121.071238316626
200704,255,300,2,26,3,8,2,10,2,2,2,2,3,90, ,3,3,3,9,2,2,12500,100,100,100,100,100,150,85.9173631180192,110.044898318514,72.6427429899753
200704,256,200,1,35,3,1,1,7,2,2,2,2,1,10, ,2,3,2,3,2,2,5500,200,150,100,150,100,150,109.349371241115,154.06285764592,84.7498668216379
200704,257,200,1,50,1,2,1,3,2,2,2,2,3,0, ,9,9,9,9,3,1,1750,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200704,258,300,1,52,3,9,1,1,2,2,2,2,5,120,110,5,4,5,5,2,1,500,0,0,50,0,0,150,31.2426774974615,66.0269389911084,12.1071238316626
200704,259,200,1,55,1,9,1,7,2,2,2,2,3,0, ,2,2,2,1,3,2,5500,100,150,150,150,200,100,109.349371241115,88.0359186548112,121.071238316626
200704,260,300,1,30,4,1,1,8,2,2,2,2,1,10,10,9,2,9,9,3,2,7000,200,100,150,100,100,100,101.53870186675,132.053877982217,84.7498668216379
200704,261,300,2,30,3,3,1,6,2,2,2,2,3,0, ,9,2,5,1,3,2,4500,100,100,150,0,200,100,101.53870186675,88.0359186548112,108.964114484963
200704,262,300,1,30,2,3,2,5,2,2,2,2,9, , ,9,3,4,4,3,1,3500,100,100,100,50,50,100,70.2960243692884,88.0359186548112,60.5356191583127
200704,263,300,1,33,2,5,1,10,2,2,2,2,1,10, ,2,3,4,2,2,2,12500,200,150,100,50,150,150,117.160040615481,154.06285764592,96.8569906533004
200704,264,300,1,60,1,10,2,99,2,2,2,2,3,0, ,3,9,3,9,9,9, ,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200704,265,300,1,30,4,3,2,12,2,2,2,1,2,10, ,9,2,2,2,1,2,25000,150,100,150,150,150,200,117.160040615481,154.06285764592,96.8569906533004
200704,266,300,2,50,1,10,1,99,2,2,2,2,3,0, ,9,2,9,9,9,9, ,100,100,150,100,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,267,200,2,51,2,10,1,99,2,2,2,2,3,90, ,1,3,9,9,9,9, ,100,200,100,100,100,100,93.7280324923846,88.0359186548112,96.8569906533004
200704,268,300,1,32,1,5,1,99,2,2,2,2,2,0, ,9,2,2,9,3,9, ,150,100,150,150,100,100,93.7280324923846,110.044898318514,84.7498668216379
200704,269,200,1,58,2,5,1,99,2,2,2,1,3,0, ,1,2,2,1,4,9, ,100,200,150,150,200,50,109.349371241115,66.0269389911084,133.178362148288
200704,270,200,1,28,4,9,2,1,2,2,2,2,2,20, ,5,2,2,1,3,1,500,150,0,150,150,200,100,93.7280324923846,110.044898318514,84.7498668216379
200704,271,200,2,40,2,2,1,99,2,2,2,2,2,10, ,1,3,9,9,9,9, ,150,200,100,100,100,100,101.53870186675,110.044898318514,96.8569906533004
200704,272,300,2,20,4,7,2,5,2,2,2,2,3,0, ,1,2,4,4,3,1,3500,100,200,150,50,50,100,93.7280324923846,88.0359186548112,96.8569906533004
200704,273,300,1,26,3,3,1,11,2,2,2,2,2,10, ,1,3,3,2,2,2,17500,150,200,100,100,150,150,117.160040615481,132.053877982217,108.964114484963
200704,274,300,2,33,5,3,2,12,2,2,2,2,1,10,50,2,1,2,2,3,2,25000,200,150,200,150,150,100,124.970709989846,132.053877982217,121.071238316626
200704,275,300,1,40,2,3,1,5,2,2,2,2,3,90, ,4,2,4,2,3,1,3500,100,50,150,50,150,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,276,200,2,65,2,10,1,3,2,2,2,2,2,10, ,3,2,9,9,3,1,1750,150,100,150,100,100,100,93.7280324923846,110.044898318514,84.7498668216379
200704,277,300,2,27,3,5,1,10,2,2,2,1,2,30, ,2,2,3,9,3,2,12500,150,150,150,100,100,100,101.53870186675,110.044898318514,96.8569906533004
200704,278,200,1,53,2,5,1,2,2,2,2,2,4,120, ,9,2,2,9,3,1,1250,50,100,150,150,100,100,78.1066937436538,66.0269389911084,84.7498668216379
200704,279,300,1,23,1,9,2,1,2,2,2,2,3,0, ,3,3,3,9,9,1,500,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200704,280,300,2,50,1,2,1,4,2,2,2,2,4,120,110,3,3,5,5,3,1,2500,50,100,100,0,0,100,54.6746856205577,66.0269389911084,48.4284953266502
200704,281,200,1,47,3,3,1,9,2,2,2,1,3,0, ,3,2,2,2,3,2,9000,100,100,150,150,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200704,282,300,1,21,3,5,2,6,2,2,2,2,2,10, ,9,2,1,2,3,2,4500,150,100,150,200,150,100,101.53870186675,110.044898318514,96.8569906533004
200704,283,300,1,35,4,3,1,6,2,2,2,2,4,140, ,2,2,3,2,4,2,4500,50,150,150,100,150,50,85.9173631180192,44.0179593274056,108.964114484963
200704,284,200,1,65,3,3,1,7,2,2,2,1,2,10, ,2,2,9,2,3,2,5500,150,150,150,100,150,100,109.349371241115,110.044898318514,108.964114484963
200704,285,300,1,33,3,3,1,4,2,2,2,1,3,0, ,2,2,3,2,3,1,2500,100,150,150,100,150,100,101.53870186675,88.0359186548112,108.964114484963
200704,286,300,1,35,2,1,1,4,2,2,2,2,2,40, ,2,3,4,1,3,1,2500,150,150,100,50,200,100,109.349371241115,110.044898318514,108.964114484963
200704,287,200,2,30,3,6,2,4,2,2,2,2,3,0, ,3,2,9,4,3,1,2500,100,100,150,100,50,100,78.1066937436538,88.0359186548112,72.6427429899753
200704,288,300,2,30,1,5,1,13,2,2,2,2,2,90, ,2,1,1,1,1,2,35000,150,150,200,200,200,200,140.592048738577,154.06285764592,133.178362148288
200704,289,200,2,31,3,3,1,9,2,2,2,2,2,10, ,2,1,2,9,3,2,9000,150,150,200,150,100,100,109.349371241115,110.044898318514,108.964114484963
200704,290,300,2,50,3,10,1,4,2,2,2,2,3,0, ,3,2,4,9,3,1,2500,100,100,150,50,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,291,200,1,32,4,3,2,8,2,2,2,2,3,0, ,1,3,3,2,3,2,7000,100,200,100,100,150,100,101.53870186675,88.0359186548112,108.964114484963
200704,292,300,1,40,2,2,1,6,2,2,2,2,3,0, ,3,3,4,2,3,2,4500,100,100,100,50,150,100,85.9173631180192,88.0359186548112,84.7498668216379
200704,293,300,2,35,3,8,1,8,2,2,2,2,3,0, ,1,3,2,2,3,2,7000,100,200,100,150,150,100,101.53870186675,88.0359186548112,108.964114484963
200704,294,300,1,25,2,3,2,7,2,2,2,2,3,0, ,2,2,3,2,4,2,5500,100,150,150,100,150,50,93.7280324923846,66.0269389911084,108.964114484963
200704,295,300,1,62,5,1,1,7,2,2,2,2,3,0, ,3,2,2,2,3,2,5500,100,100,150,150,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200704,296,300,1,60,3,1,1,9,2,2,2,2,2,20, ,4,2,2,2,2,2,9000,150,50,150,150,150,150,101.53870186675,132.053877982217,84.7498668216379
200704,297,300,2,48,2,9,1,8,2,2,2,1,1,20, ,1,2,5,3,3,2,7000,200,200,150,0,100,100,117.160040615481,132.053877982217,108.964114484963
200704,298,300,1,65,3,9,1,1,2,2,2,2,5,120,140,2,9,9,2,2,1,500,0,150,100,100,150,150,85.9173631180192,66.0269389911084,96.8569906533004
200704,299,300,2,35,4,6,1,10,2,2,2,2,3,0, ,3,9,2,1,3,2,12500,100,100,100,150,200,100,93.7280324923846,88.0359186548112,96.8569906533004
200704,300,300,2,30,2,3,2,5,2,2,2,2,4,140, ,5,3,3,9,3,1,3500,50,0,100,100,100,100,54.6746856205577,66.0269389911084,48.4284953266502
200712,1,200,2,48,2,10,1,4,2,2,2,2,3,0, ,1,2,1,1,2,1,2500,100,200,150,200,200,150,124.970709989846,110.044898318514,133.178362148288
200712,2,200,2,52,2,3,1,6,2,2,2,2,2,140, ,3,1,9,9,9,2,4500,150,100,200,100,100,100,101.53870186675,110.044898318514,96.8569906533004
200712,3,200,2,25,4,3,1,4,2,2,2,2,3,0,0,2,3,5,2,4,1,2500,100,150,100,0,150,50,85.9173631180192,66.0269389911084,96.8569906533004
200712,4,200,1,48,2,1,1,5,1,2,2,2,3,0, ,2,2,2,2,1,1,3500,100,150,150,150,150,200,117.160040615481,132.053877982217,108.964114484963
200712,5,200,2,28,3,3,1,7,2,2,2,2,2,10, ,3,2,3,2,2,2,5500,150,100,150,100,150,150,109.349371241115,132.053877982217,96.8569906533004
200712,6,200,1,43,1,3,1,6,1,2,2,2,3,0,0,3,3,3,1,3,2,4500,100,100,100,100,200,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,7,200,2,25,3,5,2,11,2,2,2,2,1,10, ,3,2,3,2,3,2,17500,200,100,150,100,150,100,109.349371241115,132.053877982217,96.8569906533004
200712,8,200,2,40,2,5,1,6,2,2,2,2,4,140,140,3,3,3,2,3,2,4500,50,100,100,100,150,100,78.1066937436538,66.0269389911084,84.7498668216379
200712,9,200,1,22,4,7,2,6,1,2,2,1,2,10, ,3,2,2,1,2,2,4500,150,100,150,150,200,150,117.160040615481,132.053877982217,108.964114484963
200712,10,200,1,29,5,1,2,13,2,2,2,1,3,0,140,2,3,4,3,3,2,35000,100,150,100,50,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,11,200,2,22,4,3,2,6,2,2,2,2,1,20, ,1,2,2,1,3,2,4500,200,200,150,150,200,100,132.781379364212,132.053877982217,133.178362148288
200712,12,200,2,30,2,1,2,10,2,2,2,2,3,0, ,3,3,2,4,2,2,12500,100,100,100,150,50,150,78.1066937436538,110.044898318514,60.5356191583127
200712,13,200,1,30,4,1,2,10,2,2,2,2,2,110,10,2,2,4,3,2,2,12500,150,150,150,50,100,150,109.349371241115,132.053877982217,96.8569906533004
200712,14,200,1,32,5,6,1,11,2,2,2,2,3,0, ,3,3,3,4,3,2,17500,100,100,100,100,50,100,70.2960243692884,88.0359186548112,60.5356191583127
200712,15,200,2,26,1,5,1,4,2,2,2,2,3,0, ,2,2,1,1,9,1,2500,100,150,150,200,200,100,109.349371241115,88.0359186548112,121.071238316626
200712,16,200,1,29,5,7,2,2,2,2,2,2,3,0, ,5,3,5,3,2,1,1250,100,0,100,0,100,150,70.2960243692884,110.044898318514,48.4284953266502
200712,17,200,1,64,3,10,1,5,2,2,2,2,3,140, ,3,2,2,2,1,1,3500,100,100,150,150,150,200,109.349371241115,132.053877982217,96.8569906533004
200712,18,200,2,41,5,3,1,7,2,2,2,2,4,140, ,3,2,4,2,3,2,5500,50,100,150,50,150,100,85.9173631180192,66.0269389911084,96.8569906533004
200712,19,200,2,36,4,1,2,10,2,2,2,2,3,0, ,2,3,2,1,2,2,12500,100,150,100,150,200,150,109.349371241115,110.044898318514,108.964114484963
200712,20,200,2,23,5,7,2,3,2,2,2,2,2,10,10,1,2,3,1,3,1,1750,150,200,150,100,200,100,124.970709989846,110.044898318514,133.178362148288
200712,21,200,2,51,2,10,1,3,2,2,2,2,5,120, ,3,2,4,2,3,1,1750,0,100,150,50,150,100,78.1066937436538,44.0179593274056,96.8569906533004
200712,22,200,1,64,2,10,1,5,2,2,2,2,5,140, ,5,1,5,9,5,1,3500,0,0,200,0,100,0,46.8640162461923,0,72.6427429899753
200712,23,200,1,31,5,1,2,11,2,2,2,1,3,0, ,3,4,5,4,3,2,17500,100,100,50,0,50,100,62.4853549949231,88.0359186548112,48.4284953266502
200712,24,200,2,55,4,4,1,99,2,2,2,2,3,10,140,3,3,3,1,3,9, ,100,100,100,100,200,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,25,200,2,50,1,3,3,7,2,2,1,2,4,140,110,1,4,3,3,3,2,5500,50,200,50,100,100,100,78.1066937436538,66.0269389911084,84.7498668216379
200712,26,200,2,20,4,1,2,10,2,2,2,2,2,90, ,2,2,3,2,3,2,12500,150,150,150,100,150,100,109.349371241115,110.044898318514,108.964114484963
200712,27,200,1,64,1,10,1,2,2,2,2,2,3,120, ,3,9,3,2,9,1,1250,100,100,100,100,150,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,28,200,2,26,3,3,2,99,2,2,2,2,3,140, ,4,3,3,9,3,9, ,100,50,100,100,100,100,70.2960243692884,88.0359186548112,60.5356191583127
200712,29,200,1,29,4,3,1,11,1,2,2,2,1,10, ,2,2,3,2,3,2,17500,200,150,150,100,150,100,117.160040615481,132.053877982217,108.964114484963
200712,30,200,1,60,1,9,1,2,2,2,2,2,5,140, ,5,4,5,4,4,1,1250,0,0,50,0,50,50,23.4320081230962,22.0089796637028,24.2142476633251
200712,31,200,1,55,1,3,1,6,2,2,2,2,5,140,0,4,5,5,4,4,2,4500,0,50,0,0,50,50,23.4320081230962,22.0089796637028,24.2142476633251
200712,32,200,1,20,5,7,2,4,2,2,2,2,2,10, ,3,1,5,1,3,1,2500,150,100,200,0,200,100,117.160040615481,110.044898318514,121.071238316626
200712,33,200,2,25,4,9,2,13,1,2,2,1,2,10, ,1,2,5,3,3,2,35000,150,200,150,0,100,100,109.349371241115,110.044898318514,108.964114484963
200712,34,200,1,52,4,6,1,9,2,2,2,2,2,0, ,2,2,4,2,3,2,9000,150,150,150,50,150,100,109.349371241115,110.044898318514,108.964114484963
200712,35,200,1,64,3,10,1,5,2,2,2,2,5,140, ,3,4,4,4,3,1,3500,0,100,50,50,50,100,46.8640162461923,44.0179593274056,48.4284953266502
